KOI-1843,KOI-1843,system,KOI-1843
KOI-1843,KOI-1843,star,KOI-1843
KIC 5080636,KOI-1843,star,KOI-1843
KOI-1843.03,KOI-1843,planet,KOI-1843.03
KOI-1843.01,KOI-1843,planet,KOI-1843.01
KOI-1843.02,KOI-1843,planet,KOI-1843.02
Kepler-9,Kepler-9,system,Kepler-9
Kepler-9,Kepler-9,star,Kepler-9
KOI-377,Kepler-9,star,Kepler-9
KIC 3323887,Kepler-9,star,Kepler-9
Kepler-9 b,Kepler-9,planet,Kepler-9 b
2MASS J19021775+3824032 b,Kepler-9,planet,Kepler-9 b
KIC 3323887 b,Kepler-9,planet,Kepler-9 b
KOI-377.01,Kepler-9,planet,Kepler-9 b
KOI-377 b,Kepler-9,planet,Kepler-9 b
Kepler-9 c,Kepler-9,planet,Kepler-9 c
2MASS J19021775+3824032 c,Kepler-9,planet,Kepler-9 c
KIC 3323887 c,Kepler-9,planet,Kepler-9 c
KOI-377.02,Kepler-9,planet,Kepler-9 c
KOI-377 c,Kepler-9,planet,Kepler-9 c
Kepler-9 d,Kepler-9,planet,Kepler-9 d
2MASS J19021775+3824032 d,Kepler-9,planet,Kepler-9 d
KIC 3323887 d,Kepler-9,planet,Kepler-9 d
KOI-377.03,Kepler-9,planet,Kepler-9 d
KOI-377 d,Kepler-9,planet,Kepler-9 d
GJ 160.2,GJ 160.2,system,GJ 160.2
GJ 160.2,GJ 160.2,star,GJ 160.2
Gliese 160.2,GJ 160.2,star,GJ 160.2
GJ 9144,GJ 160.2,star,GJ 160.2
HIP 19165,GJ 160.2,star,GJ 160.2
BD-21 784,GJ 160.2,star,GJ 160.2
CPD-21 472,GJ 160.2,star,GJ 160.2
LHS 1628,GJ 160.2,star,GJ 160.2
SAO 169128,GJ 160.2,star,GJ 160.2
TYC 5889-644-1,GJ 160.2,star,GJ 160.2
2MASS J04063483-2051103,GJ 160.2,star,GJ 160.2
GJ 160.2 b,GJ 160.2,planet,GJ 160.2 b
Gliese 160.2 b,GJ 160.2,planet,GJ 160.2 b
HD 240210,HD 240210,system,HD 240210
HD 240210,HD 240210,star,HD 240210
HD 240210 b,HD 240210,planet,HD 240210 b
OGLE-05-390L,OGLE-05-390L,system,OGLE-05-390L
OGLE-05-390L,OGLE-05-390L,star,OGLE-05-390L
OGLE-05-390L b,OGLE-05-390L,planet,OGLE-05-390L b
OGLE 2005-BLG-390L b,OGLE-05-390L,planet,OGLE-05-390L b
WASP-82,WASP-82,system,WASP-82
WASP-82,WASP-82,star,WASP-82
1SWASP J045038.56+015338.1,WASP-82,star,WASP-82
2MASS 04503856+0153381,WASP-82,star,WASP-82
WASP-82 b,WASP-82,planet,WASP-82 b
1SWASP J045038.56+015338.1 b,WASP-82,planet,WASP-82 b
2MASS 04503856+0153381 b,WASP-82,planet,WASP-82 b
Gliese 1214,Gliese 1214,system,Gliese 1214
GJ 1214,Gliese 1214,system,Gliese 1214
Gliese 1214,Gliese 1214,star,Gliese 1214
GJ 1214,Gliese 1214,star,Gliese 1214
Gliese 1214 b,Gliese 1214,planet,Gliese 1214 b
GJ 1214 b,Gliese 1214,planet,Gliese 1214 b
Gj 1214 b,Gliese 1214,planet,Gliese 1214 b
Gl 1214 b,Gliese 1214,planet,Gliese 1214 b
Kepler-153,Kepler-153,system,Kepler-153
KOI-431,Kepler-153,system,Kepler-153
KIC 10843590,Kepler-153,system,Kepler-153
Kepler-153,Kepler-153,star,Kepler-153
KOI-431,Kepler-153,star,Kepler-153
KIC 10843590,Kepler-153,star,Kepler-153
Kepler-153 b,Kepler-153,planet,Kepler-153 b
KOI-431 b,Kepler-153,planet,Kepler-153 b
KOI-431.01,Kepler-153,planet,Kepler-153 b
KIC 10843590 b,Kepler-153,planet,Kepler-153 b
KIC 10843590.01,Kepler-153,planet,Kepler-153 b
Kepler-153 c,Kepler-153,planet,Kepler-153 c
KOI-431 c,Kepler-153,planet,Kepler-153 c
KOI-431.02,Kepler-153,planet,Kepler-153 c
KIC 10843590 c,Kepler-153,planet,Kepler-153 c
KIC 10843590.02,Kepler-153,planet,Kepler-153 c
HD 4203,HD 4203,system,HD 4203
HD 4203,HD 4203,star,HD 4203
HD 4203 b,HD 4203,planet,HD 4203 b
SAO 74235 b,HD 4203,planet,HD 4203 b
TYC 1194-00026-1 b,HD 4203,planet,HD 4203 b
BD+19 117 b,HD 4203,planet,HD 4203 b
HIP 3502 b,HD 4203,planet,HD 4203 b
2MASS J00444118+2026563 b,HD 4203,planet,HD 4203 b
HD 4203 c,HD 4203,planet,HD 4203 c
SAO 74235 c,HD 4203,planet,HD 4203 c
TYC 1194-00026-1 c,HD 4203,planet,HD 4203 c
BD+19 117 c,HD 4203,planet,HD 4203 c
HIP 3502 c,HD 4203,planet,HD 4203 c
2MASS J00444118+2026563 c,HD 4203,planet,HD 4203 c
HD 179079,HD 179079,system,HD 179079
HD 179079,HD 179079,star,HD 179079
HD 179079 b,HD 179079,planet,HD 179079 b
HD 187123,HD 187123,system,HD 187123
HD 187123,HD 187123,star,HD 187123
HD 187123 b,HD 187123,planet,HD 187123 b
HD 187123 c,HD 187123,planet,HD 187123 c
Kepler-431,Kepler-431,system,Kepler-431
Kepler-431,Kepler-431,star,Kepler-431
KOI-3097,Kepler-431,star,Kepler-431
KIC 7582689,Kepler-431,star,Kepler-431
2MASS J18442696+4313400,Kepler-431,star,Kepler-431
Kepler-431 b,Kepler-431,planet,Kepler-431 b
KOI-3097 b,Kepler-431,planet,Kepler-431 b
KOI-3097.02,Kepler-431,planet,Kepler-431 b
KIC 7582689 b,Kepler-431,planet,Kepler-431 b
Kepler-431 c,Kepler-431,planet,Kepler-431 c
KOI-3097 c,Kepler-431,planet,Kepler-431 c
KOI-3097.03,Kepler-431,planet,Kepler-431 c
KIC 7582689 c,Kepler-431,planet,Kepler-431 c
Kepler-431 d,Kepler-431,planet,Kepler-431 d
KOI-3097 d,Kepler-431,planet,Kepler-431 d
KOI-3097.01,Kepler-431,planet,Kepler-431 d
KIC 7582689 d,Kepler-431,planet,Kepler-431 d
Kepler-131,Kepler-131,system,Kepler-131
KOI-283,Kepler-131,system,Kepler-131
KIC 5695396,Kepler-131,system,Kepler-131
Kepler-131,Kepler-131,star,Kepler-131
KOI-283,Kepler-131,star,Kepler-131
KIC 5695396,Kepler-131,star,Kepler-131
Kepler-131 b,Kepler-131,planet,Kepler-131 b
KOI-283.01,Kepler-131,planet,Kepler-131 b
KOI-283 b,Kepler-131,planet,Kepler-131 b
KIC 5695396 b,Kepler-131,planet,Kepler-131 b
Kepler-131 c,Kepler-131,planet,Kepler-131 c
KOI-283.02,Kepler-131,planet,Kepler-131 c
KOI-283 c,Kepler-131,planet,Kepler-131 c
KIC 5695396 c,Kepler-131,planet,Kepler-131 c
HD 114729,HD 114729,system,HD 114729
HD 114729 A,HD 114729,star,HD 114729 A
HD 114729 B,HD 114729,star,HD 114729 B
HD 114729 A b,HD 114729,planet,HD 114729 A b
HD 114729 b,HD 114729,planet,HD 114729 A b
CoRoT-24,CoRoT-24,system,CoRoT-24
CoRoT-24,CoRoT-24,star,CoRoT-24
2MASS 06474141-0343094,CoRoT-24,star,CoRoT-24
CoRoT-24 b,CoRoT-24,planet,CoRoT-24 b
2MASS 06474141-0343094 c,CoRoT-24,planet,CoRoT-24 b
CoRoT-24 c,CoRoT-24,planet,CoRoT-24 c
2MASS 06474141-0343094 c,CoRoT-24,planet,CoRoT-24 c
Kepler-211,Kepler-211,system,Kepler-211
KOI-678,Kepler-211,system,Kepler-211
KIC 7509886,Kepler-211,system,Kepler-211
Kepler-211,Kepler-211,star,Kepler-211
KOI-678,Kepler-211,star,Kepler-211
KIC 7509886,Kepler-211,star,Kepler-211
Kepler-211 c,Kepler-211,planet,Kepler-211 c
KOI-678 c,Kepler-211,planet,Kepler-211 c
KOI-678.01,Kepler-211,planet,Kepler-211 c
KIC 7509886 c,Kepler-211,planet,Kepler-211 c
KIC 7509886.01,Kepler-211,planet,Kepler-211 c
Kepler-211 b,Kepler-211,planet,Kepler-211 b
KOI-678 b,Kepler-211,planet,Kepler-211 b
KOI-678.02,Kepler-211,planet,Kepler-211 b
KIC 7509886 b,Kepler-211,planet,Kepler-211 b
KIC 7509886.02,Kepler-211,planet,Kepler-211 b
Kepler-294,Kepler-294,system,Kepler-294
KOI-1396,Kepler-294,system,Kepler-294
KIC 9455556,Kepler-294,system,Kepler-294
Kepler-294,Kepler-294,star,Kepler-294
KOI-1396,Kepler-294,star,Kepler-294
KIC 9455556,Kepler-294,star,Kepler-294
Kepler-294 c,Kepler-294,planet,Kepler-294 c
KOI-1396 c,Kepler-294,planet,Kepler-294 c
KOI-1396.01,Kepler-294,planet,Kepler-294 c
KIC 9455556 c,Kepler-294,planet,Kepler-294 c
KIC 9455556.01,Kepler-294,planet,Kepler-294 c
Kepler-294 b,Kepler-294,planet,Kepler-294 b
KOI-1396 b,Kepler-294,planet,Kepler-294 b
KOI-1396.02,Kepler-294,planet,Kepler-294 b
KIC 9455556 b,Kepler-294,planet,Kepler-294 b
KIC 9455556.02,Kepler-294,planet,Kepler-294 b
HD 164595,HD 164595,system,HD 164595
HD 164595,HD 164595,star,HD 164595
BD+29 3165,HD 164595,star,HD 164595
HIP 88194,HD 164595,star,HD 164595
2MASS J18003890+2934188,HD 164595,star,HD 164595
PPM 106642,HD 164595,star,HD 164595
TYC 2103-1620-1,HD 164595,star,HD 164595
HD 164595 b,HD 164595,planet,HD 164595 b
BD+29 3165 b,HD 164595,planet,HD 164595 b
HIP 88194 b,HD 164595,planet,HD 164595 b
2MASS J18003890+2934188 b,HD 164595,planet,HD 164595 b
PPM 106642 b,HD 164595,planet,HD 164595 b
TYC 2103-1620-1 b,HD 164595,planet,HD 164595 b
Kepler-257,Kepler-257,system,Kepler-257
KOI-941,Kepler-257,system,Kepler-257
KIC 9480189,Kepler-257,system,Kepler-257
Kepler-257,Kepler-257,star,Kepler-257
KOI-941,Kepler-257,star,Kepler-257
KIC 9480189,Kepler-257,star,Kepler-257
Kepler-257 c,Kepler-257,planet,Kepler-257 c
KOI-941 c,Kepler-257,planet,Kepler-257 c
KOI-941.01,Kepler-257,planet,Kepler-257 c
KIC 9480189 c,Kepler-257,planet,Kepler-257 c
KIC 9480189.01,Kepler-257,planet,Kepler-257 c
Kepler-257 b,Kepler-257,planet,Kepler-257 b
KOI-941 b,Kepler-257,planet,Kepler-257 b
KOI-941.02,Kepler-257,planet,Kepler-257 b
KIC 9480189 b,Kepler-257,planet,Kepler-257 b
KIC 9480189.02,Kepler-257,planet,Kepler-257 b
Kepler-257 d,Kepler-257,planet,Kepler-257 d
KOI-941 d,Kepler-257,planet,Kepler-257 d
KOI-941.03,Kepler-257,planet,Kepler-257 d
KIC 9480189 d,Kepler-257,planet,Kepler-257 d
KIC 9480189.03,Kepler-257,planet,Kepler-257 d
Kepler-214,Kepler-214,system,Kepler-214
KOI-693,Kepler-214,system,Kepler-214
KIC 8738735,Kepler-214,system,Kepler-214
Kepler-214,Kepler-214,star,Kepler-214
KOI-693,Kepler-214,star,Kepler-214
KIC 8738735,Kepler-214,star,Kepler-214
Kepler-214 c,Kepler-214,planet,Kepler-214 c
KOI-693 c,Kepler-214,planet,Kepler-214 c
KOI-693.01,Kepler-214,planet,Kepler-214 c
KIC 8738735 c,Kepler-214,planet,Kepler-214 c
KIC 8738735.01,Kepler-214,planet,Kepler-214 c
Kepler-214 b,Kepler-214,planet,Kepler-214 b
KOI-693 b,Kepler-214,planet,Kepler-214 b
KOI-693.02,Kepler-214,planet,Kepler-214 b
KIC 8738735 b,Kepler-214,planet,Kepler-214 b
KIC 8738735.02,Kepler-214,planet,Kepler-214 b
Kepler-130,Kepler-130,system,Kepler-130
KOI-282,Kepler-130,system,Kepler-130
KIC 5088536,Kepler-130,system,Kepler-130
Kepler-130,Kepler-130,star,Kepler-130
KOI-282,Kepler-130,star,Kepler-130
KIC 5088536,Kepler-130,star,Kepler-130
Kepler-130 c,Kepler-130,planet,Kepler-130 c
KOI-282 c,Kepler-130,planet,Kepler-130 c
KOI-282.01,Kepler-130,planet,Kepler-130 c
KIC 5088536 c,Kepler-130,planet,Kepler-130 c
KIC 5088536.01,Kepler-130,planet,Kepler-130 c
Kepler-130 b,Kepler-130,planet,Kepler-130 b
KOI-282 b,Kepler-130,planet,Kepler-130 b
KOI-282.02,Kepler-130,planet,Kepler-130 b
KIC 5088536 b,Kepler-130,planet,Kepler-130 b
KIC 5088536.02,Kepler-130,planet,Kepler-130 b
Kepler-130 d,Kepler-130,planet,Kepler-130 d
KOI-282 d,Kepler-130,planet,Kepler-130 d
KOI-282.03,Kepler-130,planet,Kepler-130 d
KIC 5088536 d,Kepler-130,planet,Kepler-130 d
KIC 5088536.03,Kepler-130,planet,Kepler-130 d
WASP-108,WASP-108,system,WASP-108
WASP-108,WASP-108,star,WASP-108
WASP-108 b,WASP-108,planet,WASP-108 b
Kepler-189,Kepler-189,system,Kepler-189
KOI-574,Kepler-189,system,Kepler-189
KIC 8355239,Kepler-189,system,Kepler-189
Kepler-189,Kepler-189,star,Kepler-189
KOI-574,Kepler-189,star,Kepler-189
KIC 8355239,Kepler-189,star,Kepler-189
Kepler-189 c,Kepler-189,planet,Kepler-189 c
KOI-574 c,Kepler-189,planet,Kepler-189 c
KOI-574.01,Kepler-189,planet,Kepler-189 c
KIC 8355239 c,Kepler-189,planet,Kepler-189 c
KIC 8355239.01,Kepler-189,planet,Kepler-189 c
Kepler-189 b,Kepler-189,planet,Kepler-189 b
KOI-574 b,Kepler-189,planet,Kepler-189 b
KOI-574.02,Kepler-189,planet,Kepler-189 b
KIC 8355239 b,Kepler-189,planet,Kepler-189 b
KIC 8355239.02,Kepler-189,planet,Kepler-189 b
Kepler-327,Kepler-327,system,Kepler-327
KOI-1867,Kepler-327,system,Kepler-327
KIC 8167996,Kepler-327,system,Kepler-327
Kepler-327,Kepler-327,star,Kepler-327
KOI-1867,Kepler-327,star,Kepler-327
KIC 8167996,Kepler-327,star,Kepler-327
Kepler-327 b,Kepler-327,planet,Kepler-327 b
KOI-1867 b,Kepler-327,planet,Kepler-327 b
KOI-1867.01,Kepler-327,planet,Kepler-327 b
KIC 8167996 b,Kepler-327,planet,Kepler-327 b
KIC 8167996.01,Kepler-327,planet,Kepler-327 b
Kepler-327 d,Kepler-327,planet,Kepler-327 d
KOI-1867 d,Kepler-327,planet,Kepler-327 d
KOI-1867.02,Kepler-327,planet,Kepler-327 d
KIC 8167996 d,Kepler-327,planet,Kepler-327 d
KIC 8167996.02,Kepler-327,planet,Kepler-327 d
Kepler-327 c,Kepler-327,planet,Kepler-327 c
KOI-1867 c,Kepler-327,planet,Kepler-327 c
KOI-1867.03,Kepler-327,planet,Kepler-327 c
KIC 8167996 c,Kepler-327,planet,Kepler-327 c
KIC 8167996.03,Kepler-327,planet,Kepler-327 c
Kepler-101,Kepler-101,system,Kepler-101
KOI-46,Kepler-101,system,Kepler-101
KIC 10905239,Kepler-101,system,Kepler-101
Kepler-101,Kepler-101,star,Kepler-101
KOI-46,Kepler-101,star,Kepler-101
KIC 10905239,Kepler-101,star,Kepler-101
2MASS J18530131+4821188,Kepler-101,star,Kepler-101
Kepler-101 b,Kepler-101,planet,Kepler-101 b
KOI-46 b,Kepler-101,planet,Kepler-101 b
KOI-46.01,Kepler-101,planet,Kepler-101 b
KIC 10905239 b,Kepler-101,planet,Kepler-101 b
Kepler-101 c,Kepler-101,planet,Kepler-101 c
KOI-46 c,Kepler-101,planet,Kepler-101 c
KOI-46.02,Kepler-101,planet,Kepler-101 c
KIC 10905239 c,Kepler-101,planet,Kepler-101 c
Kepler-156,Kepler-156,system,Kepler-156
KOI-440,Kepler-156,system,Kepler-156
KIC 2438264,Kepler-156,system,Kepler-156
Kepler-156,Kepler-156,star,Kepler-156
KOI-440,Kepler-156,star,Kepler-156
KIC 2438264,Kepler-156,star,Kepler-156
Kepler-156 c,Kepler-156,planet,Kepler-156 c
KOI-440 c,Kepler-156,planet,Kepler-156 c
KOI-440.01,Kepler-156,planet,Kepler-156 c
KIC 2438264 c,Kepler-156,planet,Kepler-156 c
KIC 2438264.01,Kepler-156,planet,Kepler-156 c
Kepler-156 b,Kepler-156,planet,Kepler-156 b
KOI-440 b,Kepler-156,planet,Kepler-156 b
KOI-440.02,Kepler-156,planet,Kepler-156 b
KIC 2438264 b,Kepler-156,planet,Kepler-156 b
KIC 2438264.02,Kepler-156,planet,Kepler-156 b
HIP 11952,HIP 11952,system,HIP 11952
HIP 11952,HIP 11952,star,HIP 11952
HIP 11952 b,HIP 11952,planet,HIP 11952 b
HIP 11952 c,HIP 11952,planet,HIP 11952 c
HD 122430,HD 122430,system,HD 122430
HD 122430,HD 122430,star,HD 122430
HD 122430 b,HD 122430,planet,HD 122430 b
Kepler-344,Kepler-344,system,Kepler-344
KOI-1970,Kepler-344,system,Kepler-344
KIC 9650808,Kepler-344,system,Kepler-344
Kepler-344,Kepler-344,star,Kepler-344
KOI-1970,Kepler-344,star,Kepler-344
KIC 9650808,Kepler-344,star,Kepler-344
Kepler-344 b,Kepler-344,planet,Kepler-344 b
KOI-1970 b,Kepler-344,planet,Kepler-344 b
KOI-1970.01,Kepler-344,planet,Kepler-344 b
KIC 9650808 b,Kepler-344,planet,Kepler-344 b
KIC 9650808.01,Kepler-344,planet,Kepler-344 b
Kepler-344 c,Kepler-344,planet,Kepler-344 c
KOI-1970 c,Kepler-344,planet,Kepler-344 c
KOI-1970.02,Kepler-344,planet,Kepler-344 c
KIC 9650808 c,Kepler-344,planet,Kepler-344 c
KIC 9650808.02,Kepler-344,planet,Kepler-344 c
Kepler-227,Kepler-227,system,Kepler-227
KOI-752,Kepler-227,system,Kepler-227
KIC 10797460,Kepler-227,system,Kepler-227
Kepler-227,Kepler-227,star,Kepler-227
KOI-752,Kepler-227,star,Kepler-227
KIC 10797460,Kepler-227,star,Kepler-227
Kepler-227 b,Kepler-227,planet,Kepler-227 b
KOI-752 b,Kepler-227,planet,Kepler-227 b
KOI-752.01,Kepler-227,planet,Kepler-227 b
KIC 10797460 b,Kepler-227,planet,Kepler-227 b
KIC 10797460.01,Kepler-227,planet,Kepler-227 b
Kepler-227 c,Kepler-227,planet,Kepler-227 c
KOI-752 c,Kepler-227,planet,Kepler-227 c
KOI-752.02,Kepler-227,planet,Kepler-227 c
KIC 10797460 c,Kepler-227,planet,Kepler-227 c
KIC 10797460.02,Kepler-227,planet,Kepler-227 c
Kepler-404,Kepler-404,system,Kepler-404
KOI-2768,Kepler-404,system,Kepler-404
KIC 9008737,Kepler-404,system,Kepler-404
Kepler-404,Kepler-404,star,Kepler-404
KOI-2768,Kepler-404,star,Kepler-404
KIC 9008737,Kepler-404,star,Kepler-404
Kepler-404 b,Kepler-404,planet,Kepler-404 b
KOI-2768 b,Kepler-404,planet,Kepler-404 b
KOI-2768.01,Kepler-404,planet,Kepler-404 b
KIC 9008737 b,Kepler-404,planet,Kepler-404 b
KIC 9008737.01,Kepler-404,planet,Kepler-404 b
Kepler-404 c,Kepler-404,planet,Kepler-404 c
KOI-2768 c,Kepler-404,planet,Kepler-404 c
KOI-2768.02,Kepler-404,planet,Kepler-404 c
KIC 9008737 c,Kepler-404,planet,Kepler-404 c
KIC 9008737.02,Kepler-404,planet,Kepler-404 c
Gliese 86,Gliese 86,system,Gliese 86
Gliese 86 A,Gliese 86,star,Gliese 86 A
HR 637,Gliese 86,star,Gliese 86 A
HD 13445,Gliese 86,star,Gliese 86 A
Gliese 86 B,Gliese 86,star,Gliese 86 B
WD 0208-510,Gliese 86,star,Gliese 86 B
Gliese 86 b,Gliese 86,planet,Gliese 86 b
GJ 86 b,Gliese 86,planet,Gliese 86 b
Gj 86 b,Gliese 86,planet,Gliese 86 b
Gl 86 b,Gliese 86,planet,Gliese 86 b
HD 145377,HD 145377,system,HD 145377
HD 145377,HD 145377,star,HD 145377
HD 145377 b,HD 145377,planet,HD 145377 b
HD 75289,HD 75289,system,HD 75289
HD 75289 A,HD 75289,star,HD 75289 A
HD 75289 B,HD 75289,star,HD 75289 B
HD 75289 A b,HD 75289,planet,HD 75289 A b
HD 75289 b,HD 75289,planet,HD 75289 A b
HD 5608,HD 5608,system,HD 5608
HD 5608,HD 5608,star,HD 5608
HIP 4552,HD 5608,star,HD 5608
HD 5608 b,HD 5608,planet,HD 5608 b
HD 68988,HD 68988,system,HD 68988
HD 68988,HD 68988,star,HD 68988
HD 68988 b,HD 68988,planet,HD 68988 b
HD 183263,HD 183263,system,HD 183263
HD 183263,HD 183263,star,HD 183263
HD 183263 b,HD 183263,planet,HD 183263 b
HD 183263 c,HD 183263,planet,HD 183263 c
HD 154672,HD 154672,system,HD 154672
HD 154672,HD 154672,star,HD 154672
HD 154672 b,HD 154672,planet,HD 154672 b
Kepler-196,Kepler-196,system,Kepler-196
KOI-612,Kepler-196,system,Kepler-196
KIC 6587002,Kepler-196,system,Kepler-196
Kepler-196,Kepler-196,star,Kepler-196
KOI-612,Kepler-196,star,Kepler-196
KIC 6587002,Kepler-196,star,Kepler-196
Kepler-196 b,Kepler-196,planet,Kepler-196 b
KOI-612 b,Kepler-196,planet,Kepler-196 b
KOI-612.01,Kepler-196,planet,Kepler-196 b
KIC 6587002 b,Kepler-196,planet,Kepler-196 b
KIC 6587002.01,Kepler-196,planet,Kepler-196 b
Kepler-196 c,Kepler-196,planet,Kepler-196 c
KOI-612 c,Kepler-196,planet,Kepler-196 c
KOI-612.02,Kepler-196,planet,Kepler-196 c
KIC 6587002 c,Kepler-196,planet,Kepler-196 c
KIC 6587002.02,Kepler-196,planet,Kepler-196 c
beta Ursae Minoris,beta Ursae Minoris,system,beta Ursae Minoris
HD 131873,beta Ursae Minoris,system,beta Ursae Minoris
beta Ursae Minoris,beta Ursae Minoris,star,beta Ursae Minoris
HD 131873,beta Ursae Minoris,star,beta Ursae Minoris
beta UMi,beta Ursae Minoris,star,beta Ursae Minoris
Kochab,beta Ursae Minoris,star,beta Ursae Minoris
beta Ursae Minoris b,beta Ursae Minoris,planet,beta Ursae Minoris b
HD 131873 b,beta Ursae Minoris,planet,beta Ursae Minoris b
beta UMi b,beta Ursae Minoris,planet,beta Ursae Minoris b
bet UMi b,beta Ursae Minoris,planet,beta Ursae Minoris b
Kochab b,beta Ursae Minoris,planet,beta Ursae Minoris b
Kepler-225,Kepler-225,system,Kepler-225
KOI-736,Kepler-225,system,Kepler-225
KIC 10340423,Kepler-225,system,Kepler-225
Kepler-225,Kepler-225,star,Kepler-225
KOI-736,Kepler-225,star,Kepler-225
KIC 10340423,Kepler-225,star,Kepler-225
Kepler-225 c,Kepler-225,planet,Kepler-225 c
KOI-736 c,Kepler-225,planet,Kepler-225 c
KOI-736.01,Kepler-225,planet,Kepler-225 c
KIC 10340423 c,Kepler-225,planet,Kepler-225 c
KIC 10340423.01,Kepler-225,planet,Kepler-225 c
Kepler-225 b,Kepler-225,planet,Kepler-225 b
KOI-736 b,Kepler-225,planet,Kepler-225 b
KOI-736.02,Kepler-225,planet,Kepler-225 b
KIC 10340423 b,Kepler-225,planet,Kepler-225 b
KIC 10340423.02,Kepler-225,planet,Kepler-225 b
Kepler-409,Kepler-409,system,Kepler-409
KOI-1925,Kepler-409,system,Kepler-409
KIC 9955598,Kepler-409,system,Kepler-409
Kepler-409,Kepler-409,star,Kepler-409
KOI-1925,Kepler-409,star,Kepler-409
KIC 9955598,Kepler-409,star,Kepler-409
Kepler-409 b,Kepler-409,planet,Kepler-409 b
KOI-1925.01,Kepler-409,planet,Kepler-409 b
KOI-1925 b,Kepler-409,planet,Kepler-409 b
KIC 9955598 b,Kepler-409,planet,Kepler-409 b
OGLE-TR-10,OGLE-TR-10,system,OGLE-TR-10
OGLE-TR-10,OGLE-TR-10,star,OGLE-TR-10
OGLE-TR-10 b,OGLE-TR-10,planet,OGLE-TR-10 b
V5125 Sgr b,OGLE-TR-10,planet,OGLE-TR-10 b
Kepler-128,Kepler-128,system,Kepler-128
Kepler-128,Kepler-128,star,Kepler-128
KOI-274,Kepler-128,star,Kepler-128
KIC 8077137,Kepler-128,star,Kepler-128
TYC 3130-1733-1,Kepler-128,star,Kepler-128
Kepler-128 b,Kepler-128,planet,Kepler-128 b
KOI-274 b,Kepler-128,planet,Kepler-128 b
KOI-274.01,Kepler-128,planet,Kepler-128 b
KIC 8077137 b,Kepler-128,planet,Kepler-128 b
KIC 8077137.01,Kepler-128,planet,Kepler-128 b
TYC 3130-1733-1 b,Kepler-128,planet,Kepler-128 b
Kepler-128 c,Kepler-128,planet,Kepler-128 c
KOI-274 c,Kepler-128,planet,Kepler-128 c
KOI-274.02,Kepler-128,planet,Kepler-128 c
KIC 8077137 c,Kepler-128,planet,Kepler-128 c
KIC 8077137.02,Kepler-128,planet,Kepler-128 c
TYC 3130-1733-1 c,Kepler-128,planet,Kepler-128 c
WASP-11,WASP-11,system,WASP-11
HAT-P-10,WASP-11,system,WASP-11
WASP-11 A,WASP-11,star,WASP-11 A
HAT-P-10 A,WASP-11,star,WASP-11 A
WASP-11 B,WASP-11,star,WASP-11 B
HAT-P-10 B,WASP-11,star,WASP-11 B
WASP-11 b,WASP-11,planet,WASP-11 b
HAT-P-10 b,WASP-11,planet,WASP-11 b
WASP-11 A b,WASP-11,planet,WASP-11 b
HAT-P-10 A b,WASP-11,planet,WASP-11 b
2MASS J03092855+3040249 b,WASP-11,planet,WASP-11 b
WASP-62,WASP-62,system,WASP-62
WASP-62,WASP-62,star,WASP-62
CPD-64 484,WASP-62,star,WASP-62
2MASS J05483359-6359183,WASP-62,star,WASP-62
1SWASP J054833.59-635918.3,WASP-62,star,WASP-62
DENIS J054833.6-635918,WASP-62,star,WASP-62
PPM 776101,WASP-62,star,WASP-62
TYC 8900-874-1,WASP-62,star,WASP-62
GSC 08900-00874,WASP-62,star,WASP-62
RAVE J054833.6-635918,WASP-62,star,WASP-62
USNO-B1.0 0260-00058281,WASP-62,star,WASP-62
WASP-62 b,WASP-62,planet,WASP-62 b
CPD-64 484 b,WASP-62,planet,WASP-62 b
2MASS J05483359-6359183 b,WASP-62,planet,WASP-62 b
1SWASP J054833.59-635918.3 b,WASP-62,planet,WASP-62 b
DENIS J054833.6-635918 b,WASP-62,planet,WASP-62 b
PPM 776101 b,WASP-62,planet,WASP-62 b
TYC 8900-874-1 b,WASP-62,planet,WASP-62 b
GSC 08900-00874 b,WASP-62,planet,WASP-62 b
RAVE J054833.6-635918 b,WASP-62,planet,WASP-62 b
USNO-B1.0 0260-00058281 b,WASP-62,planet,WASP-62 b
Kepler-150,Kepler-150,system,Kepler-150
KOI-408,Kepler-150,system,Kepler-150
KIC 5351250,Kepler-150,system,Kepler-150
Kepler-150,Kepler-150,star,Kepler-150
KOI-408,Kepler-150,star,Kepler-150
KIC 5351250,Kepler-150,star,Kepler-150
Kepler-150 c,Kepler-150,planet,Kepler-150 c
KOI-408 c,Kepler-150,planet,Kepler-150 c
KOI-408.01,Kepler-150,planet,Kepler-150 c
KIC 5351250 c,Kepler-150,planet,Kepler-150 c
KIC 5351250.01,Kepler-150,planet,Kepler-150 c
Kepler-150 d,Kepler-150,planet,Kepler-150 d
KOI-408 d,Kepler-150,planet,Kepler-150 d
KOI-408.02,Kepler-150,planet,Kepler-150 d
KIC 5351250 d,Kepler-150,planet,Kepler-150 d
KIC 5351250.02,Kepler-150,planet,Kepler-150 d
Kepler-150 e,Kepler-150,planet,Kepler-150 e
KOI-408 e,Kepler-150,planet,Kepler-150 e
KOI-408.03,Kepler-150,planet,Kepler-150 e
KIC 5351250 e,Kepler-150,planet,Kepler-150 e
KIC 5351250.03,Kepler-150,planet,Kepler-150 e
Kepler-150 b,Kepler-150,planet,Kepler-150 b
